card_id,name,price,num_printings,reprinted,in_structure_deck,num_distinct_rarities,top_rarity_tier,has_premium_rarity,tcg_date,tcg_age_years,tcg_native,in_ocg,ocg_age_years,card_class,race,attribute,level,atk,def_,has_archetype,archetype,ban_tcg,ban_ocg,views,upvotes,downvotes,log_price
25484449,Wind-Up Shark,0.3,4,True,False,3,4,True,2012-01-14,14.559890485968515,True,True,13.81245722108145,Monster,Fish,WATER,4.0,1500.0,1300.0,True,Wind-Up,Unlimited,Unlimited,69978,2,2,-1.2039728043259361
58475908,Wind-Up Snail,0.31,1,False,False,1,1,False,2011-08-06,15.000684462696784,True,True,15.307323750855579,Monster,Aqua,WATER,2.0,100.0,2000.0,True,Wind-Up,Unlimited,Unlimited,32806,1,9,-1.171182981502945
12299841,Wind-Up Soldier,0.23,3,True,False,2,1,False,2011-08-06,15.000684462696784,True,True,15.307323750855579,Monster,Warrior,EARTH,4.0,1800.0,1200.0,True,Wind-Up,Unlimited,Unlimited,66900,1,0,-1.4696759700589417
53540729,Wind-Up Warrior,0.15,3,True,False,2,1,False,2011-11-10,14.737850787132102,True,True,15.058179329226558,Monster,Warrior,EARTH,4.0,1200.0,1800.0,True,Wind-Up,Unlimited,Unlimited,51816,0,0,-1.8971199848858813
78156759,Wind-Up Zenmaines,0.36,4,True,False,4,4,True,2011-11-10,14.737850787132102,True,True,14.57905544147844,Monster,Machine,FIRE,3.0,1500.0,2100.0,True,Wind-Up,Unlimited,Unlimited,203273,2,0,-1.0216512475319814
1735088,Wind-Up Zenmaintenance,0.27,1,False,False,1,2,False,2018-05-03,8.260095824777549,True,True,8.56125941136208,Monster,Machine,LIGHT,0.0,1800.0,,True,Wind-Up,Unlimited,Unlimited,44798,3,0,-1.3093333199837622
68597372,Wind-Up Zenmaister,0.11,5,True,False,5,5,True,2011-08-06,15.000684462696784,True,True,15.307323750855579,Monster,Machine,EARTH,4.0,1900.0,1500.0,True,Wind-Up,Unlimited,Unlimited,116889,3,0,-2.2072749131897207
54455435,"Winda, Priestess of Gusto",0.19,2,True,False,2,2,False,2011-09-29,14.85284052019165,True,True,16.008213552361397,Monster,Psychic,WIND,2.0,1000.0,400.0,True,Gusto,Unlimited,Unlimited,43257,4,0,-1.6607312068216509
27944249,"Windaar, Sage of Gusto",0.1,2,True,False,2,2,False,2011-09-29,14.85284052019165,True,True,16.008213552361397,Monster,Psychic,WIND,6.0,2000.0,1000.0,True,Gusto,Unlimited,Unlimited,24384,1,1,-2.3025850929940455
43925870,Windmill Genex,0.32,2,True,False,2,4,True,2010-05-25,16.199863107460644,True,True,17.67008898015058,Monster,Machine,WIND,7.0,2000.0,1600.0,True,Genex,Unlimited,Unlimited,26510,4,0,-1.1394342831883648
53027855,Windrose the Elemental Lord,0.19,3,True,False,2,4,True,2013-05-17,13.221081451060916,True,True,13.467488021902806,Monster,Winged Beast,WIND,8.0,2800.0,2200.0,True,Elemental Lord,Unlimited,Unlimited,66559,4,2,-1.6607312068216509
37301660,WINDS OF VICTORY,169.77,1,False,False,1,4,True,2025-09-12,0.8980150581793293,True,False,,Spell,Equip,None,,,,False,,Unlimited,Unlimited,11290,0,0,5.134444579822542
17197110,Winds Over the Ice Barrier,0.41,1,False,True,1,3,False,2021-02-18,5.462012320328542,True,True,5.705681040383299,Spell,Normal,None,,,,True,Ice Barrier,Unlimited,Unlimited,104413,7,3,-0.8915981192837836
59744639,Windstorm of Etaqua,0.08,17,True,True,8,4,True,2003-11-18,22.715947980835043,True,True,25.661875427789184,Trap,Normal,None,,,,False,,Unlimited,Unlimited,238500,5,0,-2.5257286443082556
84851250,Windwitch - Blizzard Bell,0.06,2,True,False,1,0,False,2021-02-04,5.500342231348392,True,True,5.763175906913073,Monster,Spellcaster,WIND,5.0,1800.0,1800.0,True,Windwitch,Unlimited,Unlimited,48944,1,1,-2.8134107167600364
25793414,Windwitch - Crystal Bell,0.22,1,False,False,1,1,False,2017-02-09,9.486652977412732,True,True,9.826146475017111,Monster,Spellcaster,WIND,8.0,2800.0,2400.0,True,Windwitch,Unlimited,Unlimited,59095,11,1,-1.5141277326297755
73667937,Windwitch - Diamond Bell,0.11,2,True,False,2,3,False,2021-02-04,5.500342231348392,True,True,5.763175906913073,Monster,Spellcaster,WIND,8.0,2800.0,2400.0,True,Windwitch,Unlimited,Unlimited,65181,1,0,-2.2072749131897207
20246864,Windwitch - Freeze Bell,0.09,2,True,False,2,3,False,2021-02-04,5.500342231348392,True,True,5.763175906913073,Monster,Spellcaster,WIND,3.0,1200.0,1200.0,True,Windwitch,Unlimited,Unlimited,63736,3,0,-2.4079456086518722
71007216,Windwitch - Glass Bell,2.35,3,True,False,2,3,False,2017-02-09,9.486652977412732,True,True,9.69199178644764,Monster,Spellcaster,WIND,4.0,1500.0,1500.0,True,Windwitch,Unlimited,Unlimited,267905,7,0,0.8544153281560676
43722862,Windwitch - Ice Bell,0.23,6,True,False,5,4,True,2017-02-09,9.486652977412732,True,True,9.826146475017111,Monster,Spellcaster,WIND,3.0,1000.0,1000.0,True,Windwitch,Unlimited,Unlimited,313301,15,3,-1.4696759700589417
70117860,Windwitch - Snow Bell,1.44,3,True,False,2,3,False,2017-02-09,9.486652977412732,True,True,9.826146475017111,Monster,Spellcaster,WIND,1.0,100.0,100.0,True,Windwitch,Unlimited,Unlimited,223463,8,0,0.36464311358790924
14577226,Windwitch - Winter Bell,0.38,2,True,False,2,2,False,2017-02-09,9.486652977412732,True,True,9.826146475017111,Monster,Spellcaster,WIND,7.0,2400.0,2000.0,True,Windwitch,Unlimited,Unlimited,148761,6,0,-0.9675840262617056
96156729,Windwitch Chimes,0.05,2,True,False,2,2,False,2021-02-04,5.500342231348392,True,True,5.763175906913073,Spell,Normal,None,,,,True,Windwitch,Unlimited,Unlimited,42452,4,0,-2.995732273553991
8843569,Wing Requital,0.33,1,False,False,1,4,True,2021-12-02,4.676249144421629,True,True,5.111567419575633,Spell,Normal,None,,,,False,,Unlimited,Unlimited,122247,5,1,-1.1086626245216111
39175982,Winged Cleaver,0.22,1,False,False,1,0,False,2019-08-01,7.014373716632443,True,True,27.50171115674196,Monster,Insect,EARTH,2.0,700.0,700.0,False,,Unlimited,Unlimited,17342,5,1,-1.5141277326297755
87796900,"Winged Dragon, Guardian of the Fortress #1",0.15,10,True,False,2,3,False,2002-03-29,24.355920602327174,True,True,27.041752224503764,Monster,Dragon,WIND,4.0,1400.0,1200.0,False,,Unlimited,Unlimited,211404,6,2,-1.8971199848858813
57405307,"Winged Dragon, Guardian of the Fortress #2",28.69,2,True,False,1,0,False,2002-09-01,23.928815879534564,True,True,27.200547570157426,Monster,Winged Beast,WIND,4.0,1200.0,1000.0,False,,Unlimited,Unlimited,51941,5,0,3.3565486299932736
57116033,Winged Kuriboh,0.16,20,True,True,8,5,True,2005-06-01,21.180013689253936,True,True,21.44558521560575,Monster,Fairy,LIGHT,1.0,300.0,200.0,True,Kuriboh,Unlimited,Unlimited,387965,26,4,-1.8325814637483102
98585345,Winged Kuriboh LV10,1.86,7,True,False,6,5,True,2005-08-06,20.999315537303218,True,True,21.196440793976727,Monster,Fairy,LIGHT,10.0,300.0,200.0,True,Kuriboh,Unlimited,Unlimited,281377,18,3,0.62057648772511
48486809,Winged Kuriboh LV6,1.78,2,True,False,2,4,True,2024-06-20,2.127310061601643,True,True,2.620123203285421,Monster,Fairy,LIGHT,6.0,300.0,200.0,True,Elemental HERO,Unlimited,Unlimited,68012,0,0,0.5766133643039938
33776734,Winged Kuriboh LV9,1.27,4,True,False,4,4,True,2009-06-02,17.177275838466805,True,True,18.261464750171115,Monster,Fairy,LIGHT,9.0,-1.0,-1.0,True,Kuriboh,Unlimited,Unlimited,124026,22,1,0.23901690047049992
89258225,Winged Minion,0.06,3,True,False,1,0,False,2003-06-06,23.16769336071184,True,True,24.876112251882272,Monster,Fiend,DARK,2.0,700.0,700.0,False,,Unlimited,Unlimited,98129,1,0,-2.8134107167600364
18430390,Winged Rhynos,0.12,6,True,False,5,2,False,2007-06-25,19.11567419575633,True,True,19.682409308692677,Monster,Beast-Warrior,WIND,4.0,1800.0,500.0,False,,Unlimited,Unlimited,124761,0,0,-2.120263536200091
87523462,Winged Sage Falcos,0.16,5,True,False,2,1,False,2003-07-18,23.052703627652292,True,True,24.22450376454483,Monster,Winged Beast,WIND,4.0,1700.0,1200.0,False,,Unlimited,Unlimited,111357,4,0,-1.8325814637483102
82190203,Wings of Light,0.41,1,False,False,1,2,False,2023-10-19,2.7980835044490076,True,True,3.0417522245037647,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,98240,0,0,-0.8915981192837836
92944626,Wings of Wicked Flame,13.32,1,False,False,1,0,False,2014-02-07,12.492813141683778,True,True,27.433264887063654,Monster,Pyro,FIRE,2.0,700.0,600.0,False,,Unlimited,Unlimited,13072,2,1,2.589266665112243
10132124,Wingtortoise,0.31,1,False,False,1,1,False,2011-08-06,15.000684462696784,True,True,15.307323750855579,Monster,Aqua,WIND,3.0,1500.0,1400.0,False,,Unlimited,Unlimited,25445,1,2,-1.171182981502945
31447217,Wingweaver,0.15,3,True,False,1,0,False,2002-10-20,23.794661190965094,True,True,25.642710472279262,Monster,Fairy,LIGHT,7.0,2750.0,2400.0,False,,Unlimited,Unlimited,206499,13,1,-1.8971199848858813
34507039,Wiretap,0.24,5,True,False,3,3,False,2014-04-25,12.281998631074606,True,True,12.2217659137577,Trap,Counter,None,,,,False,,Unlimited,Unlimited,131208,6,2,-1.4271163556401458
72714461,Wisdom-Eye Magician,0.34,4,True,True,2,2,False,2015-12-03,10.674880219028063,True,True,11.293634496919918,Monster,Spellcaster,LIGHT,4.0,1500.0,1500.0,True,Magician,Unlimited,Unlimited,384116,5,2,-1.0788096613719298
35262428,Wiseman's Chalice,0.42,1,False,False,1,2,False,2010-08-07,15.997262149212867,True,True,16.303901437371664,Spell,Normal,None,,,,False,,Unlimited,Unlimited,13382,3,0,-0.8675005677047231
64583600,Wish Dragon,0.21,1,False,False,1,2,False,2023-05-04,3.2580424366872007,True,True,3.8740588637919235,Monster,Dragon,LIGHT,2.0,700.0,100.0,False,,Unlimited,Unlimited,16889,0,0,-1.5606477482646683
80326401,Wishes for Eyes of Blue,0.31,3,True,True,3,4,True,2025-02-13,1.4757015742642026,True,True,1.9110198494182067,Spell,Normal,None,,,,True,with Eyes of Blue,Unlimited,Unlimited,740559,0,0,-1.171182981502945
75946257,Witch Doctor of Chaos,0.13,4,True,False,2,0,False,2004-03-01,22.431211498973305,True,True,23.28542094455852,Monster,Spellcaster,DARK,2.0,500.0,500.0,True,Chaos,Unlimited,Unlimited,84835,6,0,-2.0402208285265546
30525991,Witch Doctor of Sparta,0.31,1,False,False,1,0,False,2007-11-14,18.72689938398357,True,True,19.044490075290895,Monster,Spellcaster,EARTH,4.0,400.0,2000.0,False,,Unlimited,Unlimited,32595,4,1,-1.171182981502945
78010363,Witch of the Black Forest,0.21,14,True,True,6,4,True,2002-06-26,24.112251882272417,True,True,26.715947980835043,Monster,Spellcaster,DARK,4.0,1100.0,1200.0,False,,Unlimited,Unlimited,1191680,21,3,-1.5606477482646683
17720747,Witch of the Black Rose,0.12,5,True,False,3,5,True,2010-02-12,16.479123887748116,True,True,16.725530458590008,Monster,Spellcaster,DARK,4.0,1700.0,1200.0,True,Rose Dragon,Unlimited,Unlimited,239903,9,4,-2.120263536200091
4398189,Witch of the White Forest,5.8,2,True,False,2,4,True,2025-05-01,1.264887063655031,True,True,1.5277207392197125,Spell,Field,None,,,,True,White Forest,Unlimited,Unlimited,252575,0,0,1.7578579175523736
80741828,Witch's Apprentice,0.15,4,True,False,2,1,False,2002-06-26,24.112251882272417,True,True,26.715947980835043,Monster,Spellcaster,DARK,2.0,550.0,500.0,False,,Unlimited,Unlimited,182044,7,1,-1.8971199848858813
36458063,Witch's Strike,0.22,3,True,False,2,4,True,2019-01-31,7.512662559890486,True,True,7.813826146475017,Trap,Normal,None,,,,False,,Unlimited,Unlimited,141369,18,2,-1.5141277326297755
83289866,Witchcrafter Bystreet,0.86,2,True,False,2,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Continuous,None,,,,True,Witchcrafter,Unlimited,Unlimited,194642,7,3,-0.15082288973458366
10805153,Witchcrafter Collaboration,0.49,2,True,False,2,2,False,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Normal,None,,,,True,Witchcrafter,Unlimited,Unlimited,141270,5,2,-0.7133498878774648
35098357,Witchcrafter Confusion Confession,0.29,1,False,False,1,3,False,2022-11-03,3.756331279945243,True,True,4.61327857631759,Spell,Normal,None,,,,True,Witchcrafter,Unlimited,Unlimited,111752,3,0,-1.2378743560016174
57916305,Witchcrafter Creation,0.26,4,True,False,3,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Normal,None,,,,True,Witchcrafter,Unlimited,Unlimited,306355,8,2,-1.3470736479666092
56894757,Witchcrafter Draping,0.32,2,True,False,2,2,False,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Quick-Play,None,,,,True,Witchcrafter,Unlimited,Unlimited,158090,3,1,-1.1394342831883648
58139997,Witchcrafter Edel,1.06,2,True,False,2,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,LIGHT,5.0,2000.0,2300.0,True,Witchcrafter,Unlimited,Unlimited,156499,7,3,0.058268908123975824
64756282,Witchcrafter Genni,0.28,3,True,False,3,3,False,2020-01-30,6.5160848733744015,True,True,6.8172484599589325,Monster,Spellcaster,WIND,1.0,300.0,500.0,True,Witchcrafter,Unlimited,Unlimited,340923,4,0,-1.2729656758128873
71074418,Witchcrafter Golem Aruru,0.23,3,True,True,3,4,True,2019-07-25,7.0335386721423685,True,True,7.315537303216975,Monster,Spellcaster,LIGHT,8.0,2800.0,0.0,True,Witchcrafter,Unlimited,Unlimited,377338,23,8,-1.4696759700589417
84523092,Witchcrafter Haine,0.27,3,True,False,3,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,DARK,7.0,2400.0,1000.0,True,Witchcrafter,Unlimited,Unlimited,288606,9,4,-1.3093333199837622
83301414,Witchcrafter Holiday,1.68,2,True,False,2,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Normal,None,,,,True,Witchcrafter,Unlimited,Unlimited,250228,4,2,0.5187937934151675
21522601,Witchcrafter Madame Verre,0.38,5,True,False,4,5,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,LIGHT,8.0,1000.0,2800.0,True,Witchcrafter,Unlimited,Unlimited,309149,18,11,-0.9675840262617056
55072170,Witchcrafter Masterpiece,0.38,2,True,False,2,3,False,2019-03-21,7.378507871321013,True,True,7.449691991786447,Trap,Normal,None,,,,True,Witchcrafter,Unlimited,Unlimited,61992,3,1,-0.9675840262617056
94553671,Witchcrafter Patronus,0.19,2,True,False,2,2,False,2020-04-30,6.26694045174538,True,True,6.568104038329911,Trap,Continuous,None,,,,True,Witchcrafter,Unlimited,Unlimited,164889,3,0,-1.6607312068216509
95245544,Witchcrafter Pittore,1.42,2,True,False,2,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,WATER,3.0,1000.0,1500.0,True,Witchcrafter,Unlimited,Unlimited,221554,4,1,0.35065687161316933
59851535,Witchcrafter Potterie,0.25,2,True,False,2,3,False,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,EARTH,2.0,0.0,2000.0,True,Witchcrafter,Unlimited,Unlimited,168076,7,3,-1.3862943611198906
21744288,Witchcrafter Schmietta,0.7,2,True,False,2,3,False,2019-03-21,7.378507871321013,True,True,7.449691991786447,Monster,Spellcaster,FIRE,4.0,1800.0,600.0,True,Witchcrafter,Unlimited,Unlimited,344978,8,3,-0.35667494393873245
19673561,Witchcrafter Scroll,0.34,2,True,False,2,4,True,2019-03-21,7.378507871321013,True,True,7.449691991786447,Spell,Continuous,None,,,,True,Witchcrafter,Unlimited,Unlimited,118947,3,2,-1.0788096613719298
70226289,Witchcrafter Unveiling,0.29,2,True,False,2,2,False,2020-04-30,6.26694045174538,True,True,6.568104038329911,Spell,Quick-Play,None,,,,True,Witchcrafter,Unlimited,Unlimited,206815,4,0,-1.2378743560016174
9603252,Witchcrafter Vice-Madame,0.66,3,True,False,2,5,True,2022-11-03,3.756331279945243,True,True,4.61327857631759,Monster,Spellcaster,DARK,8.0,2700.0,2800.0,True,Witchcrafter,Unlimited,Unlimited,211482,18,0,-0.4155154439616658
54577949,Witness of the Ancient,1.64,2,True,False,2,5,True,2026-07-02,0.09582477754962354,True,False,,Monster,Machine,LIGHT,8.0,0.0,3000.0,False,,Unlimited,Unlimited,59363,0,0,0.494696241836107
36304921,Witty Phantom,0.09,5,True,False,1,0,False,2002-03-08,24.413415468856947,True,True,27.195071868583163,Monster,Fiend,DARK,4.0,1400.0,1300.0,False,,Unlimited,Unlimited,351705,8,1,-2.4079456086518722
1527418,"Wiz, Sage Fur Hire",0.25,2,True,False,2,4,True,2018-05-24,8.202600958247775,True,True,8.446269678302533,Monster,Spellcaster,WATER,7.0,1600.0,2800.0,True,Fur Hire,Unlimited,Unlimited,162995,8,3,-1.3862943611198906
3723262,Wizard @Ignister,0.28,1,False,False,1,2,False,2025-05-01,1.264887063655031,True,True,1.5277207392197125,Monster,Cyberse,DARK,4.0,1800.0,800.0,True,@Ignister,Unlimited,Unlimited,222451,0,0,-1.2729656758128873
2602411,Wizard Buster Destruction Sword,0.36,2,True,False,1,0,False,2016-01-14,10.559890485968515,True,True,10.803559206023271,Monster,Spellcaster,DARK,3.0,1200.0,900.0,True,Destruction Sword,Unlimited,Unlimited,165104,3,3,-1.0216512475319814
42883273,Wodan the Resident of the Forest,2.95,2,True,False,1,0,False,2002-09-01,23.928815879534564,True,True,27.08829568788501,Monster,Warrior,EARTH,3.0,900.0,1200.0,False,,Unlimited,Unlimited,52943,5,1,1.0818051703517284
62995268,Woes of the White Forest,0.22,2,True,False,2,3,False,2024-07-18,2.0506502395619437,True,True,2.2751540041067764,Trap,Normal,None,,,,True,White Forest,Unlimited,Unlimited,272938,0,0,-1.5141277326297755
49417509,Wolf,4.6,1,False,False,1,0,False,2013-10-11,12.818617385352498,True,True,26.803559206023273,Monster,Beast,EARTH,3.0,1200.0,800.0,False,,Unlimited,Unlimited,19997,12,3,1.5260563034950492
56369281,Wolf Axwielder,0.22,2,True,False,1,0,False,2003-06-06,23.16769336071184,True,True,24.684462696783026,Monster,Beast-Warrior,EARTH,4.0,1650.0,1000.0,False,,Unlimited,Unlimited,73136,2,0,-1.5141277326297755
83546647,Wolf in Sheep's Clothing,0.1,1,False,False,1,0,False,2009-11-17,16.71731690622861,True,True,17.05133470225873,Trap,Normal,None,,,,False,,Unlimited,Unlimited,33354,1,0,-2.3025850929940455
45935145,"Wollow, Founder of the Drudge Dragons",0.14,3,True,False,3,2,False,2022-10-20,3.7946611909650922,True,True,4.057494866529774,Monster,Zombie,DARK,6.0,2400.0,1300.0,False,,Unlimited,Unlimited,246230,2,0,-1.9661128563728327
78574395,Wonder Balloons,0.12,6,True,False,3,2,False,2014-09-11,11.901437371663244,True,True,12.049281314168377,Spell,Continuous,None,,,,False,,Unlimited,Unlimited,55915,1,1,-2.120263536200091
38568567,Wonder Clover,0.22,1,False,False,1,0,False,2009-05-02,17.2621492128679,True,True,17.472963723477072,Spell,Normal,None,,,,False,,Unlimited,Unlimited,27875,1,0,-1.5141277326297755
50684552,Wonder Garage,0.12,2,True,False,1,0,False,2006-08-16,19.972621492128678,True,True,20.21902806297057,Trap,Normal,None,,,,True,Roid,Unlimited,Unlimited,44169,0,1,-2.120263536200091
67775894,Wonder Wand,0.17,12,True,False,7,5,True,2011-08-06,15.000684462696784,True,True,15.307323750855579,Spell,Equip,None,,,,False,,Unlimited,Unlimited,464316,7,1,-1.7719568419318752
73860462,Wonder Xyz,0.1,2,True,False,1,0,False,2016-05-05,10.25325119780972,True,True,10.573579739904176,Trap,Normal,None,,,,False,,Unlimited,Unlimited,76480,2,2,-2.3025850929940455
17832359,"Wonko, Noble Knight of the Forest",0.09,1,False,False,1,0,False,2025-06-13,1.1471594798083504,True,True,1.623545516769336,Monster,Beast,LIGHT,4.0,1100.0,1600.0,True,Noble Knight,Unlimited,Unlimited,25279,0,0,-2.4079456086518722
47195442,Wonky Quartet,0.23,1,False,False,1,3,False,2024-06-20,2.127310061601643,True,True,2.639288158795346,Monster,Beast,EARTH,4.0,0.0,2600.0,False,,Unlimited,Unlimited,20398,0,0,-1.4696759700589417
35322812,Woodborg Inpachi,0.09,3,True,False,1,0,False,2004-11-20,21.70841889117043,True,True,22.001368925393567,Monster,Machine,FIRE,5.0,500.0,2500.0,True,Dark World,Unlimited,Unlimited,49008,1,1,-2.4079456086518722
9848939,Woodland Archer,0.15,1,False,False,1,0,False,2009-11-17,16.71731690622861,True,True,17.05133470225873,Monster,Beast-Warrior,EARTH,3.0,1400.0,1300.0,False,,Unlimited,Unlimited,24849,4,0,-1.8971199848858813
6979239,Woodland Sprite,0.1,3,True,False,1,0,False,2003-06-06,23.16769336071184,True,True,24.684462696783026,Monster,Plant,EARTH,3.0,900.0,400.0,False,,Unlimited,Unlimited,98877,5,0,-2.3025850929940455
44928016,World Carrotweight Champion,0.11,2,True,False,1,0,False,2016-05-05,10.25325119780972,True,True,10.880219028062971,Monster,Plant,DARK,4.0,1900.0,0.0,False,,Unlimited,Unlimited,166137,3,1,-2.2072749131897207
84899094,World Chalice Guardragon,0.22,3,True,True,2,3,False,2017-08-03,9.007529089664613,True,True,9.308692676249144,Monster,Dragon,WIND,1.0,400.0,400.0,True,World Chalice,Unlimited,Unlimited,320093,6,1,-1.5141277326297755
95793022,World Chalice Guardragon Almarduke,0.17,3,True,False,3,3,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Monster,Dragon,WIND,9.0,3000.0,2600.0,True,Guardragon,Unlimited,Unlimited,361744,8,0,-1.7719568419318752
90173539,World Dino Wrestling,0.13,2,True,False,1,0,False,2018-10-18,7.800136892539356,True,True,8.062970568104038,Spell,Field,None,,,,True,Dinowrestler,Unlimited,Unlimited,96685,6,3,-2.0402208285265546
57282724,World Gears of Theurlogical Demiurgy,0.1,2,True,False,2,3,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Monster,Cyberse,DARK,,3500.0,,True,World Legacy,Unlimited,Unlimited,130138,7,3,-2.3025850929940455
42388271,"World Legacy - ""World Ark""",0.19,1,False,False,1,1,False,2019-01-31,7.512662559890486,True,True,7.813826146475017,Monster,Machine,DARK,7.0,2500.0,500.0,True,World Legacy,Unlimited,Unlimited,36412,5,0,-1.6607312068216509
83477829,"World Legacy - ""World Armor""",0.32,2,True,False,1,1,False,2017-10-19,8.796714579055442,True,True,9.078713210130047,Monster,Machine,DARK,7.0,2500.0,2500.0,True,World Legacy,Unlimited,Unlimited,157406,4,1,-1.1394342831883648
57288708,"World Legacy - ""World Chalice""",0.3,3,True,False,2,2,False,2017-08-03,9.007529089664613,True,True,9.308692676249144,Monster,Machine,DARK,5.0,0.0,0.0,True,World Legacy,Unlimited,Unlimited,281090,5,0,-1.2039728043259361
27918365,"World Legacy - ""World Crown""",0.22,3,True,False,3,3,False,2018-07-26,8.030116358658454,True,True,8.31211498973306,Monster,Machine,DARK,6.0,2000.0,2000.0,True,World Legacy,Unlimited,Unlimited,370349,9,0,-1.5141277326297755
40441990,"World Legacy - ""World Key""",0.12,1,False,False,1,0,False,2019-10-24,6.784394250513347,True,True,7.066392881587953,Monster,Machine,DARK,1.0,0.0,0.0,True,World Legacy,Unlimited,Unlimited,39386,2,2,-2.120263536200091
46647144,"World Legacy - ""World Lance""",0.05,3,True,False,2,2,False,2018-05-03,8.260095824777549,True,True,8.56125941136208,Monster,Machine,DARK,8.0,3000.0,0.0,True,World Legacy,Unlimited,Unlimited,106552,6,0,-2.995732273553991
55787576,"World Legacy - ""World Shield""",0.11,2,True,False,1,0,False,2018-02-01,8.509240246406572,True,True,8.810403832991103,Monster,Machine,DARK,6.0,0.0,3000.0,True,World Legacy,Unlimited,Unlimited,75288,7,0,-2.2072749131897207
93920420,"World Legacy - ""World Wand""",0.22,3,True,False,2,3,False,2018-10-18,7.800136892539356,True,True,8.062970568104038,Monster,Machine,DARK,8.0,500.0,2500.0,True,World Legacy,Unlimited,Unlimited,430251,9,1,-1.5141277326297755
12989604,World Legacy Awakens,0.13,2,True,False,2,1,False,2018-05-03,8.260095824777549,True,True,8.56125941136208,Trap,Normal,None,,,,True,World Legacy,Unlimited,Unlimited,51758,2,0,-2.0402208285265546
59778096,World Legacy Bestowal,0.17,1,False,False,1,0,False,2019-07-25,7.0335386721423685,True,True,7.315537303216975,Trap,Normal,None,,,,True,World Legacy,Unlimited,Unlimited,25796,1,2,-1.7719568419318752
93236220,World Legacy Clash,0.12,2,True,False,1,0,False,2017-10-19,8.796714579055442,True,True,9.078713210130047,Spell,Quick-Play,None,,,,True,World Legacy,Unlimited,Unlimited,66018,7,1,-2.120263536200091
73192600,World Legacy Cliffhanger,0.08,2,True,False,1,0,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Trap,Normal,None,,,,True,World Legacy,Unlimited,Unlimited,24871,2,0,-2.5257286443082556
36197902,World Legacy Collapse,0.09,1,False,False,1,0,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Trap,Continuous,None,,,,True,World Legacy,Unlimited,Unlimited,26423,2,2,-2.4079456086518722
61654098,World Legacy Discovery,0.08,3,True,False,2,3,False,2017-08-03,9.007529089664613,True,True,9.308692676249144,Spell,Field,None,,,,True,World Chalice,Unlimited,Unlimited,42264,2,1,-2.5257286443082556
87571563,World Legacy Guardragon,0.27,3,True,False,3,4,True,2019-01-31,7.512662559890486,True,True,7.813826146475017,Spell,Continuous,None,,,,True,Guardragon,Unlimited,Unlimited,1077434,6,2,-1.3093333199837622
35183584,World Legacy Guardragon Mardark,0.1,3,True,False,3,2,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Monster,Dragon,WIND,9.0,2600.0,3000.0,True,Guardragon,Unlimited,Unlimited,136953,4,2,-2.3025850929940455
67831115,World Legacy in Shadow,0.14,1,False,False,1,0,False,2017-10-19,8.796714579055442,True,True,9.078713210130047,Spell,Field,None,,,,True,Krawler,Unlimited,Unlimited,105352,3,0,-1.9661128563728327
2930675,World Legacy Key,0.19,2,True,False,1,1,False,2018-02-01,8.509240246406572,True,True,8.810403832991103,Spell,Continuous,None,,,,True,Mekk-Knight,Unlimited,Unlimited,119952,2,0,-1.6607312068216509
21254443,World Legacy Landmark,0.11,2,True,False,1,0,False,2017-08-03,9.007529089664613,True,True,9.308692676249144,Trap,Normal,None,,,,True,World Legacy,Unlimited,Unlimited,48691,3,2,-2.2072749131897207
14604710,World Legacy Monstrosity,0.47,2,True,False,2,4,True,2019-05-02,7.263518138261465,True,True,7.564681724845996,Spell,Quick-Play,None,,,,True,World Legacy,Unlimited,Unlimited,305879,5,0,-0.7550225842780328
89320376,World Legacy Pawns,0.18,2,True,False,1,0,False,2017-10-19,8.796714579055442,True,True,9.078713210130047,Trap,Continuous,None,,,,True,Krawler,Unlimited,Unlimited,105382,4,2,-1.7147984280919266
35546670,World Legacy Scars,0.17,3,True,False,2,3,False,2018-01-27,8.522929500342231,True,True,8.810403832991103,Spell,Field,None,,,,True,Mekk-Knight,Unlimited,Unlimited,68613,3,0,-1.7719568419318752
58374719,World Legacy Struggle,0.13,2,True,False,2,1,False,2018-05-03,8.260095824777549,True,True,8.56125941136208,Trap,Normal,None,,,,True,World Legacy,Unlimited,Unlimited,29567,4,1,-2.0402208285265546
